line_number,mode1,value1,mode2,value2,mode3,value3,mode4,value4
12310,65,0,48,1,40,0,53,0
12311,27,0,48,0,40,1,10,1
12312,21,1,40,1,27,1,10,1
12313,8,1,26,1,44,0,17,1
12314,44,1,27,1,36,1,40,1
12315,52,0,9,0,24,1,27,0
12316,38,1,48,1,64,1,27,1
12317,40,1,20,1,13,1,25,1
12318,65,1,55,1,40,1,48,1
12319,40,0,76,0,28,1,65,1
12320,42,1,66,1,41,1,0,1
12321,10,1,48,1,38,1,27,1
12322,26,1,52,0,38,0,64,1
12323,37,1,40,0,45,1,65,1
12324,28,1,38,1,38,1,48,1
12325,40,0,48,1,40,0,65,1
12326,27,1,0,1,27,1,66,1
12327,0,1,10,1,27,1,48,1
12328,48,1,64,1,40,1,40,1
12329,66,1,0,1,17,1,36,0
12330,66,0,24,0,65,1,65,1
12331,37,1,17,1,28,1,49,1
12332,27,1,49,1,64,1,10,1
12333,67,1,9,0,0,1,14,1
12334,42,0,54,0,65,1,62,0
12335,4,0,64,0,41,0,66,1
12336,74,0,65,1,61,0,38,0
12337,66,1,5,1,41,1,51,1
12338,49,1,36,1,40,1,64,1
12339,65,1,23,1,27,0,66,0
12340,0,1,66,1,27,1,64,1
12341,8,0,67,0,27,0,9,1
12342,14,0,39,0,0,1,45,1
12343,44,1,27,1,17,1,61,0
12344,17,1,23,1,27,1,59,1
12345,65,1,66,1,61,0,24,1
12346,49,1,8,0,54,0,40,0
12347,27,0,49,1,27,1,61,1
12348,17,1,74,0,39,0,17,0
12349,41,0,59,1,75,1,39,1
12350,59,1,41,1,36,1,26,1
12351,64,0,44,0,9,1,23,1
12352,61,1,65,1,3,1,31,1
12353,60,0,65,1,7,0,11,1
12354,32,0,54,1,27,1,29,1
12355,23,1,24,1,40,1,60,0
12356,38,1,74,1,40,0,28,1
12357,36,1,66,1,38,1,65,1
12358,17,1,17,1,64,0,74,1
12359,28,1,49,1,34,1,0,1
12360,36,0,12,1,53,0,49,0
12361,64,1,27,1,50,1,44,1
12362,65,1,48,1,0,1,27,1
12363,64,1,64,1,41,1,66,1
12364,40,0,49,1,9,1,1,1
12365,9,1,48,1,24,1,36,1
12366,23,1,49,1,27,1,38,1
12367,66,1,41,0,38,0,10,0
12368,1,1,22,1,21,0,38,1
12369,31,0,36,0,38,1,3,1
12370,39,0,26,1,44,1,40,1
12371,49,1,71,1,30,1,65,1
12372,48,1,27,1,40,1,17,1
12373,48,0,64,0,38,1,65,0
12374,58,0,40,0,26,0,64,1
12375,66,1,26,1,40,1,0,1
12376,21,0,65,1,23,0,25,1
12377,8,1,54,1,48,0,40,1
12378,38,1,48,1,65,1,53,1
12379,72,0,24,0,2,1,17,0
12380,24,1,65,1,2,1,47,0
12381,48,1,76,0,8,1,41,1
12382,48,0,0,1,27,0,53,1
12383,0,1,63,1,41,0,26,1
12384,74,0,17,1,40,1,7,1
12385,9,1,63,0,27,0,8,0
12386,0,0,26,0,48,1,0,0
12387,63,1,65,1,38,0,10,1
12388,14,0,64,0,76,0,36,1
12389,40,1,62,1,19,1,23,1
12390,48,1,53,0,65,0,43,0
12391,36,1,74,0,17,0,17,1
12392,48,0,23,1,13,0,38,0
12393,40,1,42,0,37,0,59,0
12394,60,0,38,0,8,1,26,0
12395,37,1,17,1,39,1,60,1
12396,27,1,0,1,48,1,38,1
12397,3,1,49,1,38,0,23,0
12398,72,0,8,1,24,1,27,0
12399,63,1,39,1,65,1,54,1
12400,65,0,53,1,68,1,40,1
12401,48,1,2,1,65,1,64,0
12402,48,0,17,1,9,1,38,0
12403,45,0,38,0,4,1,27,0
12404,17,1,49,0,39,0,2,1
12405,20,1,28,0,28,0,29,0
12406,23,1,59,1,25,1,16,1
12407,5,1,48,1,53,0,36,1
12408,58,1,65,1,76,0,14,1
12409,8,0,49,0,61,0,27,1
12410,38,1,49,1,26,1,64,1
12411,65,0,40,1,66,1,7,1
12412,66,0,51,1,64,1,36,0
12413,67,1,65,1,64,1,27,1
12414,48,1,41,0,3,1,65,0
12415,49,1,8,1,13,1,27,1
12416,49,0,3,1,64,0,38,0
12417,66,1,27,1,27,1,24,1
12418,24,0,68,0,64,1,28,0
12419,32,0,65,1,65,1,75,1
12420,48,1,38,1,26,1,39,1
12421,64,0,62,1,40,1,24,1
12422,40,1,38,0,25,1,44,0
12423,49,1,42,1,28,1,27,1
12424,39,1,48,1,42,1,24,1
12425,67,1,38,1,17,1,65,1
12426,40,0,66,1,65,1,14,1
12427,47,1,26,1,27,1,20,1
12428,66,1,65,1,65,0,40,0
12429,66,1,27,1,8,1,25,1
12430,49,1,23,1,64,0,27,1
12431,17,1,42,1,64,1,20,1
12432,38,1,75,0,48,1,38,1
12433,16,1,76,0,27,1,23,0
12434,28,1,64,1,26,1,20,0
12435,64,1,49,1,61,1,36,1
12436,55,1,41,0,38,0,52,0
12437,63,1,65,1,53,1,40,1
12438,42,0,19,1,53,1,48,1
12439,23,1,64,1,61,1,59,1
12440,64,0,61,0,60,1,28,1
12441,59,1,64,1,54,1,41,1
12442,54,0,59,0,40,0,41,0
12443,65,0,48,0,41,1,55,0
12444,63,1,17,1,40,1,61,1
12445,48,0,38,0,76,0,65,1
12446,48,1,64,1,27,1,27,1
12447,14,1,27,1,38,1,48,1
12448,48,1,8,1,54,1,65,1
12449,72,0,23,1,23,0,27,1
12450,48,0,64,1,17,1,36,0
12451,48,1,27,1,13,1,38,1
12452,66,1,5,1,25,1,38,1
12453,64,1,48,0,23,0,0,1
12454,48,1,64,1,9,1,43,1
12455,72,1,23,1,65,1,64,1
12456,62,1,64,1,17,1,38,1
12457,23,1,17,0,48,1,13,1
12458,65,1,8,1,76,0,27,1
12459,27,1,48,1,55,1,19,1
12460,38,0,14,0,66,1,28,0
12461,42,1,48,0,28,0,41,0
12462,48,1,0,1,3,1,27,1
12463,23,1,7,1,0,1,48,1
12464,65,1,55,1,48,0,8,0
12465,61,0,48,0,65,1,28,0
12466,66,1,27,1,39,1,0,1
12467,60,1,27,1,40,1,7,1
12468,38,1,60,1,26,1,5,1
12469,54,1,20,0,28,0,36,0
12470,0,1,61,0,63,1,27,1
12471,48,1,75,0,17,0,19,0
12472,49,1,64,0,11,1,27,1
12473,49,1,41,1,38,1,3,1
12474,33,0,17,1,26,1,42,0
12475,65,1,65,1,74,0,42,1
12476,65,1,27,1,66,1,17,0
12477,49,1,42,0,36,1,17,1
12478,20,0,25,1,27,0,23,0
12479,0,1,32,1,24,0,27,0
12480,48,1,64,1,64,1,42,0
12481,9,1,63,1,38,1,39,1
12482,36,1,17,1,48,1,14,1
12483,17,1,27,0,26,1,74,1
12484,42,1,27,1,48,0,27,0
12485,49,1,27,1,27,1,42,1
12486,37,1,66,1,27,1,27,1
12487,49,0,65,0,64,1,55,0
12488,64,0,2,1,65,1,52,1
12489,65,1,48,1,61,0,5,1
12490,42,0,38,0,48,0,38,1
12491,60,1,0,1,26,1,36,1
12492,38,1,63,0,38,1,14,1
12493,0,1,26,1,66,1,17,1
12494,40,1,17,0,76,0,27,0
12495,31,0,9,0,27,0,54,1
12496,15,1,17,1,36,1,26,1
12497,17,1,48,1,47,1,37,1
12498,54,1,20,1,8,0,40,1
12499,65,1,48,0,3,0,27,0
12500,27,0,73,1,15,1,0,1
12501,48,1,76,0,0,1,65,1
12502,59,0,0,1,4,0,27,1
12503,12,1,49,0,36,0,28,0
12504,64,0,48,0,36,0,7,1
12505,48,1,27,1,38,1,28,1
12506,54,1,23,1,48,1,28,0
12507,49,0,76,0,40,1,64,1
12508,21,0,27,1,25,1,0,1
12509,49,1,28,1,50,1,65,1
12510,54,1,64,0,17,0,49,0
12511,9,0,40,0,42,0,62,1
12512,5,1,48,0,54,0,38,0
12513,64,1,58,1,26,1,64,1
12514,17,1,65,1,40,1,74,1
12515,20,0,25,1,0,1,64,1
12516,8,1,8,1,53,1,31,1
12517,10,1,40,1,17,1,49,1
12518,44,1,65,0,27,0,24,1
12519,65,1,49,1,26,1,64,1
12520,40,0,72,1,27,1,65,0
12521,38,1,49,1,55,1,27,1
12522,38,1,47,0,24,1,25,1
12523,44,0,38,0,27,0,3,1
12524,25,1,20,0,64,1,40,1
12525,36,1,27,1,40,1,74,0
12526,49,0,64,1,26,0,27,1
12527,27,0,48,0,55,1,38,0
12528,38,1,62,1,19,1,10,1
12529,61,1,67,0,27,1,36,0
12530,49,1,64,1,40,1,64,1
12531,17,1,69,1,5,1,36,1
12532,44,1,54,1,64,1,41,1
12533,20,1,25,1,42,1,39,1
12534,48,1,64,1,37,1,36,1
12535,26,1,48,0,36,1,5,0
12536,36,1,31,0,25,0,13,1
12537,65,1,60,0,0,1,55,1
12538,27,1,38,1,31,1,10,0
12539,21,0,17,1,38,1,25,1
12540,41,1,45,0,24,1,53,1
12541,64,1,26,1,44,1,54,1
12542,66,1,64,1,28,1,0,1
12543,66,0,10,0,24,1,40,0
12544,42,0,40,0,66,1,8,0
12545,24,1,47,0,39,0,9,1
12546,31,1,39,1,28,1,61,1
12547,39,0,40,0,8,1,48,0
12548,20,1,27,1,24,1,75,1
12549,59,1,0,1,26,1,38,1
12550,49,1,10,1,27,1,38,1
12551,66,0,27,1,28,1,39,1
12552,5,1,26,0,48,0,4,0
12553,48,0,4,0,27,1,65,1
12554,48,0,0,1,27,0,64,1
12555,8,1,60,1,54,1,38,1
12556,8,1,52,0,27,0,40,0
12557,20,1,12,1,7,1,76,0
12558,44,0,17,1,64,1,17,0
12559,65,1,59,1,64,1,41,1
12560,28,1,64,1,19,1,74,0
12561,58,1,17,1,19,1,27,1
12562,21,1,26,0,17,0,40,0
12563,48,1,39,1,10,1,38,1
12564,66,1,40,1,42,0,27,0
12565,27,0,63,0,65,1,0,1
12566,27,0,59,0,64,1,47,1
12567,20,1,65,1,64,1,61,1
12568,48,1,64,1,42,1,28,1
12569,0,1,66,1,17,1,38,1
12570,59,0,17,1,24,1,28,1
12571,48,1,38,1,8,1,27,1
12572,8,1,49,1,38,1,0,1
12573,9,0,72,0,27,1,24,0
12574,8,1,17,1,39,1,60,1
12575,49,1,64,1,24,1,25,1
12576,8,1,74,0,64,1,36,1
12577,36,1,28,1,48,1,23,1
12578,17,1,64,1,15,1,38,1
12579,40,1,45,1,38,1,38,1
12580,48,0,7,1,65,0,0,1
12581,36,0,59,0,64,1,65,0
12582,44,1,17,1,27,0,61,0
12583,74,0,28,1,42,1,27,1
12584,38,1,49,1,36,1,64,0
12585,20,1,28,1,27,1,38,1
12586,22,1,45,1,61,1,64,1
12587,48,1,40,0,40,1,38,1
12588,48,1,9,1,0,1,0,1
12589,17,1,20,1,27,1,28,1
12590,76,0,0,1,49,0,61,1
12591,74,1,0,1,27,1,38,1
12592,74,1,38,1,9,1,42,1
12593,17,0,49,1,19,1,28,1
12594,68,1,27,1,0,1,30,1
12595,5,1,64,0,65,0,76,0
12596,62,0,37,1,27,1,55,1
12597,49,1,36,1,25,1,38,1
12598,17,1,27,1,48,0,27,1
12599,48,0,38,0,64,1,27,0
12600,17,1,42,0,36,1,66,1
12601,41,1,48,1,65,0,3,1
12602,64,1,44,1,4,1,38,1
12603,42,1,9,1,45,1,19,1
12604,65,1,66,1,38,1,64,1
12605,20,1,40,1,24,1,38,0
12606,51,1,27,0,45,1,26,1
12607,27,1,66,1,37,1,0,1
12608,40,1,66,1,0,1,38,1
12609,38,1,38,0,5,1,76,0
12610,38,1,63,1,10,1,38,1
12611,74,0,27,1,27,0,17,0
12612,36,1,26,1,49,1,12,1
12613,15,0,65,1,25,1,26,1
12614,65,1,16,1,64,1,40,1
12615,3,0,49,0,27,1,40,1
12616,5,1,49,1,76,0,27,1
12617,41,0,26,1,67,0,26,0
12618,59,1,17,1,27,1,8,1
12619,49,1,17,1,64,0,76,0
12620,66,1,27,1,10,1,7,1
12621,1,1,26,0,44,1,40,0
12622,64,1,50,1,40,1,21,0
12623,64,1,62,1,42,1,24,1
12624,24,1,63,1,26,1,23,1
12625,14,1,48,1,38,1,57,1
12626,38,0,48,1,27,1,24,1
12627,27,1,67,0,65,0,27,1
12628,60,0,28,0,37,0,64,1
12629,0,1,66,1,27,1,64,1
12630,48,1,64,1,36,1,0,1
12631,27,1,74,1,0,1,42,1
12632,17,1,36,1,44,1,25,1
12633,38,1,48,0,43,0,55,0
12634,38,0,45,0,56,1,14,0
12635,60,0,26,1,41,0,64,0
12636,48,1,17,1,38,1,27,1
12637,66,1,36,1,64,1,64,1
12638,66,1,0,1,36,1,41,0
12639,28,1,43,1,48,1,26,1
12640,63,0,27,1,55,1,38,1
12641,59,1,40,0,0,1,40,1
12642,54,0,59,0,40,0,41,0
12643,59,1,54,0,17,1,0,1
12644,48,1,17,1,28,1,23,1
12645,48,1,38,1,38,0,40,1
12646,21,0,27,0,26,0,41,1
12647,27,1,15,1,40,1,12,1
12648,65,1,42,1,39,0,66,1
12649,66,1,4,1,65,1,64,1
12650,63,1,26,1,14,1,41,1
12651,38,1,48,1,38,1,17,1
12652,10,0,14,0,49,1,65,0
12653,36,1,37,1,48,1,10,1
12654,24,1,0,1,40,0,48,1
12655,27,0,66,0,65,1,0,1
12656,49,1,36,1,28,1,27,1
12657,8,0,53,1,52,1,40,1
12658,27,1,48,1,0,1,27,1
12659,64,1,67,1,10,0,7,1
12660,74,1,19,1,38,1,40,1
12661,23,1,66,1,38,1,41,1
12662,59,1,19,1,65,0,17,0
12663,41,1,42,0,4,1,49,0
12664,48,0,26,0,65,0,65,1
12665,13,1,48,1,17,1,8,1
12666,28,1,35,1,38,1,24,1
12667,48,0,1,1,27,0,17,1
12668,17,1,66,1,27,1,38,1
12669,5,1,48,1,28,1,65,1
12670,28,1,66,0,39,0,64,0
12671,28,1,74,0,17,1,25,1
12672,0,1,49,1,28,1,42,0
12673,26,1,49,1,47,1,65,1
12674,28,1,41,1,72,1,64,1
12675,69,1,41,0,38,1,40,1
12676,27,1,28,1,76,0,37,1
12677,40,0,65,0,49,0,4,0
12678,17,1,49,1,24,1,40,1
12679,26,1,27,1,74,1,27,1
12680,41,1,48,1,36,1,26,1
12681,70,1,38,1,23,0,24,1
12682,40,1,5,1,64,1,66,1
12683,74,0,38,0,65,0,9,1
12684,40,1,59,1,38,1,24,1
12685,66,1,65,1,65,1,56,1
12686,48,0,27,0,38,0,4,1
12687,48,1,17,1,64,1,8,1
12688,49,1,10,1,0,1,26,1
12689,25,1,27,1,24,1,49,1
12690,28,1,41,1,66,1,0,1
12691,72,1,40,1,8,1,27,1
12692,28,1,68,1,64,1,65,1
12693,48,1,3,1,7,1,27,1
12694,27,1,8,1,66,1,17,1
12695,72,0,41,0,27,1,26,0
12696,61,1,17,1,27,1,63,1
12697,39,1,66,1,64,1,64,1
12698,17,1,68,0,41,1,65,0
12699,49,1,25,1,27,1,19,1
12700,65,1,9,1,64,1,59,1
12701,65,1,12,1,65,0,66,1
12702,45,1,40,1,27,1,8,1
12703,38,1,27,1,68,1,36,1
12704,32,0,50,1,64,1,40,0
12705,28,0,17,1,67,0,36,1
12706,26,1,62,1,47,1,42,1
12707,19,0,48,0,27,1,65,1
12708,3,0,66,0,65,1,38,0
12709,38,0,74,1,64,1,17,1
12710,17,0,38,1,26,1,20,0
12711,49,0,24,1,53,1,17,0
12712,8,1,49,1,25,1,28,1
12713,20,1,28,1,27,1,38,1
12714,44,1,7,1,27,1,76,0
12715,66,1,65,1,26,1,65,1
12716,40,0,74,1,36,1,40,0
12717,36,1,27,1,48,1,40,1
12718,24,1,67,1,64,1,0,1
12719,21,1,36,1,38,1,3,1
12720,48,0,55,1,25,1,5,0
12721,24,1,59,0,5,1,25,0
12722,59,1,64,0,34,1,40,0
12723,64,1,64,0,21,0,22,1
12724,49,0,27,1,8,1,38,1
12725,27,1,48,1,64,1,17,1
12726,10,0,64,1,74,0,14,0
12727,66,1,38,0,8,1,26,1
12728,40,0,49,1,27,1,55,0
12729,9,1,20,1,27,1,40,1
12730,16,0,64,1,40,1,64,1
12731,10,1,47,0,27,1,65,1
12732,44,1,4,1,65,1,8,1
12733,41,1,76,0,27,1,19,1
12734,42,0,66,0,28,1,27,0
12735,67,1,38,1,27,1,12,0
12736,1,1,27,0,49,0,10,0
12737,49,1,8,1,64,1,26,1
12738,65,1,60,1,3,1,64,1
12739,20,1,9,1,36,1,27,1
12740,20,1,3,1,65,0,37,0
12741,66,1,65,1,14,1,65,0
12742,64,1,49,1,27,1,38,1
12743,23,1,59,1,25,1,16,1
12744,66,1,27,1,14,1,38,0
12745,40,0,59,1,8,1,40,0
12746,66,1,36,1,64,1,64,1
12747,24,1,17,1,26,0,72,1
12748,59,0,38,1,38,1,8,0
12749,63,0,27,0,36,0,2,1
12750,32,1,23,1,61,1,53,1
12751,38,0,44,1,12,1,53,1
12752,64,1,65,1,0,1,48,1
12753,41,1,32,1,76,0,9,1
12754,60,0,36,0,24,1,17,0
12755,27,1,44,1,64,1,36,1
12756,17,0,42,1,20,0,25,0
12757,41,1,45,0,54,1,28,1
12758,17,1,27,1,20,1,38,0
12759,36,1,66,1,37,1,14,1
12760,38,1,66,0,38,1,42,0
12761,14,1,3,1,27,1,44,1
12762,40,1,69,1,27,1,64,1
12763,59,1,26,1,41,1,8,1
12764,21,0,26,1,36,1,5,1
12765,70,1,3,1,40,1,65,1
12766,26,1,63,0,61,0,65,1
12767,71,1,44,1,40,0,24,0
12768,25,1,65,1,49,0,65,0
12769,4,1,21,1,14,1,64,1
12770,72,1,28,1,75,1,28,1
12771,50,1,41,0,48,1,65,1
12772,49,1,0,1,38,1,40,1
12773,74,0,27,0,27,0,54,1
12774,64,0,64,1,41,0,48,0
12775,38,1,52,1,9,1,27,1
12776,48,1,24,1,65,1,54,1
12777,40,1,24,1,48,1,17,1
12778,38,1,63,0,27,1,17,1
12779,24,1,76,0,38,1,0,1
12780,48,1,17,1,39,0,40,1
12781,20,0,36,0,0,1,13,1
12782,72,0,36,0,27,1,65,1
12783,17,1,75,1,64,1,28,1
12784,32,1,65,1,0,1,55,1
12785,64,1,49,1,64,1,8,1
12786,48,1,65,1,26,1,8,1
12787,66,1,17,1,36,1,41,1
12788,10,1,49,0,24,0,17,1
12789,65,0,44,1,17,0,51,1
12790,63,1,26,1,65,1,65,1
12791,27,1,0,1,9,1,48,0
12792,58,0,36,1,24,1,4,1
12793,49,0,5,0,27,0,3,1
12794,49,1,23,1,64,1,55,1
12795,27,0,48,0,26,1,17,0
12796,21,1,9,1,27,1,19,1
12797,17,1,42,1,48,1,42,0
12798,26,1,40,1,66,1,0,1
12799,14,1,64,1,72,1,26,1
12800,67,1,17,1,38,1,41,1
12801,24,1,26,1,0,1,60,1
12802,42,1,72,1,27,1,36,1
12803,27,1,44,1,10,1,36,0
12804,38,0,76,0,7,0,64,1
12805,8,1,49,1,38,1,0,1
12806,0,1,48,0,64,1,9,0
12807,48,1,38,1,27,0,3,1
12808,23,0,66,1,34,1,23,1
12809,60,0,43,0,76,0,0,1
12810,65,0,64,1,36,1,48,1
12811,68,1,27,1,64,1,17,1
12812,54,1,74,1,53,1,65,1
12813,42,1,65,1,31,1,53,1
12814,31,1,12,0,64,0,42,0
12815,17,1,49,1,0,1,27,1
12816,45,1,26,1,64,1,38,1
12817,24,1,65,1,48,0,40,0
12818,27,1,17,1,42,1,58,1
12819,27,0,23,1,48,0,17,1
12820,7,1,27,1,48,0,27,0
12821,38,0,60,1,40,1,54,1
12822,68,0,38,1,17,1,27,1
12823,17,1,20,1,27,1,28,1
12824,26,0,24,1,44,0,17,1
12825,44,1,64,1,40,1,27,1
12826,48,0,38,0,28,0,64,0
12827,54,1,53,1,72,1,0,1
12828,36,1,28,1,65,1,70,1
12829,66,1,25,1,65,1,39,0
12830,17,1,59,1,37,1,27,0
12831,36,1,44,0,9,1,27,0
12832,38,1,48,1,23,1,64,1
12833,69,1,37,1,41,1,65,1
12834,17,1,62,1,28,1,64,1
12835,59,0,27,1,27,0,27,0
12836,49,1,41,1,40,1,51,1
12837,28,1,27,1,66,1,23,1
12838,67,1,65,0,41,0,26,1
12839,65,1,66,1,27,1,53,1
12840,76,0,42,1,65,0,28,1
12841,44,1,36,1,26,1,65,1
12842,72,0,24,1,2,1,28,1
12843,64,1,27,1,60,1,40,1
12844,20,1,73,1,0,1,65,0
12845,74,0,64,1,54,1,27,1
12846,64,1,66,1,65,0,9,1
12847,74,0,27,1,8,1,0,1
12848,53,1,0,1,65,0,49,0
12849,8,1,44,0,17,1,53,1
12850,0,1,38,1,66,1,65,1
12851,17,1,48,0,27,0,37,0
12852,64,1,70,1,27,1,24,1
12853,38,0,40,0,44,1,54,1
12854,49,1,5,1,27,1,51,1
12855,65,1,26,0,17,1,48,0
12856,25,1,45,0,38,1,65,0
12857,38,1,0,1,23,1,76,0
12858,3,1,49,1,0,1,27,1
12859,43,1,53,1,17,1,66,1
12860,64,1,66,0,8,0,36,0
12861,36,1,65,1,8,1,49,1
12862,42,0,49,0,9,1,39,0
12863,64,0,49,1,40,1,40,0
12864,21,1,26,1,0,1,64,1
12865,25,1,45,0,27,1,40,0
12866,17,1,61,1,28,0,48,0
12867,1,1,49,1,38,1,61,1
12868,48,1,17,1,38,1,27,1
12869,32,0,9,1,25,0,24,0
12870,60,0,9,1,41,1,42,0
12871,36,1,76,0,23,1,36,1
12872,41,1,49,1,26,1,3,1
12873,2,0,41,1,62,0,38,0
12874,64,1,44,1,40,0,28,1
12875,44,0,27,1,26,1,38,1
12876,45,1,25,1,64,1,17,1
12877,48,0,41,1,42,0,26,0
12878,65,1,74,0,37,0,28,0
12879,17,1,27,0,40,1,66,0
12880,41,1,48,1,5,1,25,1
12881,42,0,24,0,61,1,44,0
12882,48,0,39,0,36,1,8,0
12883,65,1,49,1,27,1,26,1
12884,42,1,44,1,3,1,43,1
12885,27,1,32,1,27,1,24,1
12886,28,1,17,1,59,1,42,1
12887,48,0,65,1,3,0,41,0
12888,49,1,64,1,0,1,26,1
12889,48,1,27,0,5,0,0,1
12890,49,1,0,1,65,0,3,1
12891,59,0,41,1,55,0,64,1
12892,20,1,53,1,19,1,71,1
12893,48,1,64,1,54,1,14,1
12894,26,1,72,1,14,1,28,1
12895,59,1,27,1,28,1,27,1
12896,10,1,59,0,41,0,27,0
12897,42,0,48,0,36,0,65,1
12898,61,1,7,1,38,1,20,0
12899,27,1,76,0,30,0,0,1
12900,70,0,27,1,17,0,27,0
12901,44,1,17,1,61,1,23,1
12902,49,1,53,1,55,1,41,1
12903,27,1,40,1,44,0,9,1
12904,36,0,68,0,64,0,38,1
12905,48,0,41,0,8,1,54,0
12906,67,1,55,1,7,1,41,1
12907,28,0,17,0,4,1,52,0
12908,67,1,36,1,38,1,54,0
12909,27,1,44,1,28,0,40,0
12910,28,1,66,1,40,0,47,1
12911,41,0,63,0,24,1,51,1
12912,27,1,44,0,39,0,8,1
12913,35,1,38,1,24,1,65,0
12914,20,1,4,1,41,0,5,1
12915,65,1,65,1,70,1,24,1
12916,10,1,49,1,53,1,17,1
12917,23,1,40,1,0,1,68,1
12918,9,1,28,1,54,1,52,1
12919,23,1,55,1,64,0,63,1
12920,64,1,65,1,76,0,18,1
12921,40,0,69,0,38,1,40,0
12922,28,0,10,0,40,1,49,0
12923,38,1,66,0,27,0,65,0
12924,41,0,20,1,42,1,2,1
12925,49,1,16,1,40,1,17,0
12926,48,1,27,1,27,1,61,1
12927,17,1,66,1,28,1,42,1
12928,49,0,28,0,65,1,28,0
12929,49,0,3,0,38,0,65,1
12930,28,1,38,1,0,1,59,1
12931,66,1,19,1,10,0,65,1
12932,74,0,27,1,27,1,65,0
12933,38,1,48,1,8,1,61,1
12934,17,1,48,1,40,1,28,1
12935,60,1,7,0,36,1,64,0
12936,17,1,17,1,27,1,59,1
12937,49,1,17,0,26,1,65,1
12938,65,0,37,0,63,1,38,0
12939,27,0,75,1,65,1,8,0
12940,60,1,40,0,27,1,28,1
12941,76,0,64,1,41,1,55,0
12942,49,0,27,0,65,1,51,0
12943,36,1,10,1,36,1,74,0
12944,64,1,17,1,28,0,48,0
12945,3,1,47,0,40,1,65,1
12946,48,1,23,1,23,1,10,1
12947,20,1,28,1,39,1,17,1
12948,63,0,27,0,17,1,27,0
12949,27,0,51,1,44,1,8,0
12950,20,0,65,1,30,1,64,1
12951,0,0,38,0,40,1,59,1
12952,41,1,76,0,38,1,26,1
12953,9,1,28,1,66,1,39,1
12954,48,1,8,1,17,1,23,1
12955,0,1,45,1,3,1,26,1
12956,25,0,64,1,61,1,32,0
12957,27,1,66,1,55,1,27,1
12958,48,1,40,1,9,1,41,1
12959,20,0,9,1,27,0,27,0
12960,57,1,48,0,8,1,27,0
12961,49,1,38,0,26,1,36,1
12962,64,1,2,1,41,1,49,1
12963,65,0,26,1,3,1,48,1
12964,55,1,64,1,48,1,17,1
12965,65,1,38,1,27,1,59,1
12966,48,1,36,1,17,1,64,1
12967,28,0,44,1,27,1,26,1
12968,26,0,40,1,48,1,27,0
12969,48,0,17,0,61,0,27,1
12970,17,1,60,1,23,1,26,1
12971,41,0,27,1,66,1,61,1
12972,27,1,32,0,10,1,51,1
12973,49,0,17,1,25,1,39,1
12974,49,0,0,0,64,1,64,1
12975,64,0,26,1,20,0,64,0
12976,24,1,2,0,48,0,0,0
12977,0,1,41,1,49,0,71,1
12978,60,0,64,1,38,0,42,1
12979,66,1,27,1,28,1,65,1
12980,10,1,60,1,64,1,5,1
12981,66,1,64,1,40,1,27,1
12982,53,0,47,1,58,0,38,1
12983,31,1,65,1,40,0,64,0
12984,0,1,52,1,40,0,27,0
12985,72,1,27,0,0,1,25,0
12986,48,1,65,1,40,1,65,1
12987,48,1,36,1,17,1,36,1
12988,63,0,41,0,23,1,3,0
12989,48,1,26,1,14,1,28,1
12990,52,1,38,1,17,1,17,1
12991,66,1,65,1,38,1,17,1
12992,44,1,65,1,26,1,0,1
12993,65,1,0,1,48,1,8,1
12994,13,1,65,0,65,1,21,0
12995,26,0,66,0,27,0,5,1
12996,31,1,10,0,65,0,65,0
12997,36,1,65,1,64,1,76,0
12998,28,1,65,1,68,1,5,1
12999,41,1,65,1,38,0,76,0
13000,42,0,59,1,65,1,40,0
13001,27,0,69,0,55,1,23,1
13002,38,0,64,1,27,1,49,1
13003,0,1,66,1,26,0,5,0
13004,40,1,25,0,48,0,41,0
13005,36,1,48,1,61,1,36,1
13006,17,1,38,1,64,1,20,1
13007,72,1,25,1,0,1,42,1
13008,17,1,38,1,76,0,8,1
13009,26,1,49,1,23,1,36,1
13010,64,1,74,0,27,1,64,1
13011,32,0,50,1,25,0,64,0
13012,0,1,32,1,24,0,27,0
13013,2,1,59,0,38,0,14,0
13014,49,1,0,1,10,1,0,1
13015,49,1,39,1,64,0,61,0
13016,28,1,60,1,65,0,0,1
13017,48,0,0,1,27,0,65,1
13018,49,1,27,1,3,1,5,1
13019,60,1,17,1,0,1,65,0
13020,38,0,47,1,17,1,28,0
13021,10,1,42,1,40,1,20,0
13022,62,1,23,1,25,1,26,1
13023,66,1,64,1,41,0,26,1
13024,36,1,66,1,53,0,64,1
13025,0,1,52,1,40,0,27,0
13026,5,1,23,0,49,1,9,1
13027,24,0,59,0,28,0,38,1
13028,67,0,40,1,26,0,65,1
13029,25,1,63,1,0,1,40,0
13030,27,1,47,1,64,1,40,0
13031,47,0,22,1,36,1,40,1
13032,70,1,27,1,8,1,51,1
13033,28,1,64,0,60,0,27,0
13034,2,1,49,1,8,0,41,1
13035,41,1,20,0,3,1,0,1
13036,42,1,49,1,14,1,10,1
13037,17,0,12,1,41,0,68,1
13038,59,1,5,1,12,1,64,0
13039,17,1,28,1,35,1,24,1
13040,74,1,37,0,23,0,64,1
13041,74,1,28,1,42,1,24,1
13042,26,1,64,1,59,1,17,1
13043,0,1,27,1,67,1,27,1
13044,38,1,66,1,64,1,65,1
